time,Open,High,Low,Close,tick_volume,spread,real_volume,MA,ATR
1763682600,4077.35,4079.62,4077.03,4078.02,296,18,0,4077.5885000000003,2.890000000000003
1763682900,4077.98,4078.39,4076.85,4076.89,225,48,0,4077.407,2.594285714285726
1763686800,4073.01,4076.13,4072.7,4073.43,388,18,0,4077.287500000001,2.465714285714317
1763687100,4073.53,4079.66,4073.53,4079.48,595,18,0,4077.4,2.630000000000012
1763687400,4079.48,4085.32,4078.31,4085.16,1163,18,0,4077.9230000000002,2.7707142857142832
1763687700,4085.21,4085.98,4080.51,4082.38,814,18,0,4078.2974999999997,3.077142857142852
1763688000,4082.41,4083.74,4080.79,4082.43,576,18,0,4078.525,3.07214285714284
1763688300,4082.43,4082.72,4076.8,4081.02,780,18,0,4078.7655,3.2385714285714067
1763688600,4081.12,4084.12,4079.92,4081.51,907,18,0,4079.0440000000003,3.4864285714285352
1763688900,4081.52,4082.51,4080.47,4081.76,507,18,0,4079.2754999999997,3.4899999999999767
1763689200,4081.76,4088.18,4081.4,4086.98,1140,18,0,4079.668,3.8171428571428287
1763689500,4086.98,4088.65,4080.93,4083.07,1463,18,0,4079.8745000000004,4.198571428571411
1763689800,4083.07,4083.07,4074.27,4077.48,1085,18,0,4079.8994999999995,4.729999999999985
1763690100,4077.54,4079.94,4077.44,4079.08,777,18,0,4079.8900000000003,4.791428571428534
1763690400,4079.07,4079.77,4073.62,4076.11,1025,18,0,4079.7055,5.0457142857142765
1763690700,4075.96,4080.01,4075.4,4079.04,836,18,0,4079.7130000000006,5.265000000000002
1763691000,4079.09,4081.19,4076.79,4079.61,810,18,0,4079.7455,5.334285714285703
1763691300,4079.62,4081.03,4077.04,4078.43,535,18,0,4079.7905,5.181428571428602
1763691600,4078.37,4079.01,4071.86,4074.03,727,18,0,4079.6614999999997,5.191428571428593
1763691900,4073.99,4076.85,4071.73,4074.99,617,18,0,4079.5450000000005,5.1664285714285985
1763692200,4074.99,4076.46,4071.83,4071.94,677,18,0,4079.2410000000004,5.28642857142862
1763692500,4072.06,4075.68,4072.06,4075.48,1034,18,0,4079.1705,5.122142857142925
1763692800,4075.47,4079.88,4075.14,4078.93,1223,18,0,4079.4454999999994,5.160714285714383
1763693100,4078.43,4079.6,4075.83,4077.97,935,18,0,4079.37,5.28428571428578
1763693400,4078.14,4078.7,4071.55,4072.57,1477,18,0,4078.7405,5.310714285714345
1763693700,4072.56,4074.73,4071.51,4073.77,1070,18,0,4078.31,4.9892857142857405
1763694000,4073.77,4073.77,4064.63,4065.48,2982,18,0,4077.4625,5.013571428571432
1763694300,4065.51,4069.52,4064.4,4064.81,2682,18,0,4076.6520000000005,5.200714285714282
1763694600,4064.83,4066.95,4063.07,4064.38,2678,18,0,4075.7955,5.038571428571394
1763694900,4064.37,4067.4,4063.82,4066.45,1850,18,0,4075.03,4.964999999999951
1763695200,4066.45,4068.48,4063.0,4063.98,1836,18,0,4073.88,5.042142857142802
1763695500,4063.98,4064.04,4061.36,4061.72,1598,18,0,4072.8125,4.948571428571346
1763695800,4061.7,4063.74,4060.49,4062.6,1718,18,0,4072.0685000000003,4.66999999999991
1763696100,4062.51,4064.37,4060.74,4062.55,1643,18,0,4071.2419999999997,4.563571428571355
1763696400,4062.57,4064.55,4060.4,4063.89,1704,18,0,4070.631,4.529285714285639
1763696700,4063.9,4068.69,4063.06,4067.62,1879,18,0,4070.06,4.672857142857083
1763697000,4067.61,4072.89,4066.77,4072.56,1674,18,0,4069.7074999999995,4.771428571428487
1763697300,4072.58,4074.44,4068.42,4068.42,1764,18,0,4069.207,4.932142857142773
1763697600,4068.44,4073.47,4067.97,4072.2,1761,18,0,4069.1155,4.814285714285655
1763697900,4072.09,4074.64,4069.97,4071.0,1741,18,0,4068.9159999999997,4.917857142857104
1763698200,4071.0,4075.71,4070.1,4073.52,1802,18,0,4068.995,4.665714285714265
1763698500,4073.47,4075.16,4066.09,4066.26,1447,18,0,4068.5339999999997,4.947857142857109
1763698800,4066.28,4071.5,4066.2,4069.8,1355,18,0,4068.0775000000003,5.049285714285718
1763699100,4069.85,4073.69,4069.32,4073.52,1106,18,0,4067.8550000000005,5.105714285714287
1763699400,4073.65,4079.91,4072.94,4076.81,1678,18,0,4068.067,5.212142857142843
1763699700,4076.82,4078.7,4074.01,4074.01,1684,18,0,4068.079,5.355714285714255
1763700000,4073.99,4074.89,4072.15,4073.13,1860,18,0,4068.4615,5.319285714285668
1763700300,4073.14,4073.36,4064.98,4067.88,2367,18,0,4068.6150000000002,5.658571428571382
1763700600,4067.94,4068.51,4060.54,4063.16,1916,18,0,4068.553999999999,5.931428571428536
1763700900,4063.12,4063.37,4056.6,4057.21,2388,18,0,4068.0919999999996,6.012857142857099
1763701200,4057.19,4059.19,4052.49,4053.33,2417,18,0,4067.5595000000003,6.054285714285697
1763701500,4053.33,4056.53,4052.31,4053.87,1727,18,0,4067.167,5.925714285714288
1763701800,4053.6,4056.92,4052.29,4056.52,1589,18,0,4066.863,5.863571428571439
1763702100,4056.57,4057.88,4050.09,4050.76,2396,18,0,4066.2735000000002,6.086428571428574
1763702400,4050.79,4053.26,4049.22,4051.21,1832,18,0,4065.6395,5.974285714285737
1763702700,4051.18,4053.69,4050.66,4052.4,1759,18,0,4064.8785,5.542857142857201
1763703000,4052.4,4053.22,4050.61,4052.24,1557,18,0,4063.8625,5.350714285714308
1763703300,4052.24,4054.52,4051.08,4053.23,1661,18,0,4063.103,5.2842857142857484
1763703600,4053.33,4057.21,4052.43,4054.42,1489,18,0,4062.214,5.127857142857205
1763703900,4054.42,4058.33,4051.67,4057.09,1829,18,0,4061.5185000000006,5.2685714285715095
1763704200,4057.1,4059.28,4055.98,4057.29,1003,18,0,4060.707,5.308571428571538
1763704500,4057.3,4057.68,4054.76,4056.09,1145,18,0,4060.1985,4.918571428571503
1763704800,4056.08,4056.08,4052.69,4054.29,1059,18,0,4059.4230000000002,4.591428571428618
1763705100,4054.38,4060.31,4054.38,4059.65,1493,18,0,4058.7295,4.5314285714286076
1763705400,4059.68,4062.34,4055.09,4055.09,1379,18,0,4057.6434999999997,4.570714285714303
1763705700,4055.1,4057.2,4053.34,4056.73,1320,18,0,4056.7795000000006,4.544999999999975
1763706000,4056.73,4057.52,4055.2,4056.3,1227,18,0,4055.9379999999996,4.3799999999999795
1763706300,4056.26,4060.5,4055.94,4059.74,1475,18,0,4055.531,4.149285714285692
1763706600,4059.73,4060.34,4051.48,4053.25,1479,18,0,4055.0355000000004,4.493571428571386
1763706900,4053.24,4053.36,4050.24,4050.37,1227,18,0,4054.6935,4.499999999999967
1763707200,4050.47,4051.32,4048.0,4050.38,1431,18,0,4054.546,4.550714285714288
1763707500,4050.37,4050.84,4047.68,4049.32,1217,18,0,4054.3185000000003,4.530714285714306
1763707800,4049.32,4049.94,4047.85,4048.86,906,18,0,4053.9355000000005,4.338571428571446
1763708100,4048.86,4052.56,4048.03,4051.9,1010,18,0,4053.9925000000003,4.18642857142858
1763708400,4051.92,4055.84,4051.27,4053.87,1480,18,0,4054.1254999999996,4.277142857142865
1763708700,4053.88,4057.22,4053.28,4054.25,1468,18,0,4054.218,4.350000000000007
1763709000,4053.99,4056.68,4052.12,4055.83,1827,18,0,4054.3975,4.43357142857144
1763709300,4055.84,4057.1,4053.55,4055.96,1363,18,0,4054.5340000000006,4.263571428571432
1763709600,4055.96,4056.18,4053.85,4056.11,1189,18,0,4054.6185000000005,3.912142857142856
1763709900,4056.14,4056.45,4052.84,4052.84,1191,18,0,4054.406,3.894285714285713
1763710200,4052.88,4057.33,4052.62,4055.22,2266,18,0,4054.3025000000002,4.06499999999999
1763710500,4055.24,4057.17,4049.55,4049.8,2160,18,0,4053.9880000000003,4.283571428571414
1763710800,4049.75,4051.88,4047.87,4048.53,2233,18,0,4053.7,3.9371428571428493
1763711100,4048.52,4049.55,4045.55,4047.03,1874,18,0,4053.0690000000004,3.9999999999999676
1763711400,4047.04,4047.04,4039.58,4041.4,1767,18,0,4052.3845,4.2957142857142445
1763711700,4041.23,4059.6,4041.08,4058.33,3410,18,0,4052.4644999999996,5.3928571428570775
1763712000,4058.35,4064.75,4057.18,4058.47,2482,18,0,4052.5730000000003,5.784285714285651
1763712300,4058.45,4061.04,4057.03,4057.88,1653,18,0,4052.4800000000005,5.747142857142795
1763712600,4057.89,4057.89,4051.55,4051.74,2102,18,0,4052.4044999999996,5.873571428571332
1763712900,4051.76,4052.49,4042.02,4042.86,2293,18,0,4052.029,6.339999999999918
1763713200,4042.89,4045.76,4040.21,4044.3,1823,18,0,4051.725,6.410714285714221
1763713500,4044.24,4045.38,4030.69,4031.62,2315,18,0,4050.8399999999992,7.20642857142853
1763713800,4031.64,4038.05,4029.09,4037.0,2756,18,0,4050.2469999999994,7.679999999999966
1763714100,4037.02,4038.58,4032.65,4034.2,2005,18,0,4049.362,7.845714285714264
1763714400,4034.4,4040.47,4033.33,4035.98,2130,18,0,4048.4675,8.019285714285681
1763714700,4035.98,4039.15,4034.49,4036.51,1946,18,0,4047.5805,7.807857142857139
1763715000,4036.52,4036.84,4033.28,4036.26,1675,18,0,4046.6020000000003,7.775714285714263
1763715300,4036.23,4038.56,4032.5,4032.53,1849,18,0,4045.4305,7.922857142857116
1763715600,4032.54,4032.54,4024.76,4030.41,2758,18,0,4044.1455,7.945714285714238
1763715900,4030.51,4032.37,4029.18,4030.18,1720,18,0,4043.0125,6.8507142857142425
1763716200,4030.18,4032.94,4029.52,4032.15,1581,18,0,4041.8589999999995,6.5542857142856645
1763716500,4032.21,4037.22,4030.46,4031.9,1936,18,0,4040.964,6.750714285714237
1763716800,4031.88,4035.96,4030.77,4034.84,1785,18,0,4040.2794999999996,6.668571428571405
1763717100,4034.86,4037.5,4033.2,4037.45,1444,18,0,4039.8005,6.227857142857147
1763717400,4037.43,4039.66,4034.93,4035.94,1627,18,0,4039.5275,6.1692857142857065
1763717700,4035.93,4038.89,4031.88,4032.57,1532,18,0,4038.2395000000006,5.620714285714257
1763718000,4032.6,4035.5,4032.23,4033.23,1331,18,0,4036.9775,5.2142857142856815
1763718300,4033.38,4034.43,4030.8,4032.15,1750,18,0,4035.691,5.0499999999999545
1763718600,4032.21,4034.62,4030.12,4034.39,1804,18,0,4034.8235,4.861428571428535
1763718900,4034.41,4035.49,4029.33,4031.47,2024,18,0,4034.254,4.96857142857136
1763719200,4031.52,4032.58,4022.3,4032.58,2711,18,0,4033.668,5.448571428571346
1763719500,4032.55,4039.19,4030.71,4034.65,2666,18,0,4033.8195000000005,5.621428571428494
1763719800,4034.63,4037.7,4031.3,4036.9,2204,18,0,4033.8145000000004,5.522857142857057
1763720100,4036.91,4045.2,4033.83,4034.16,2560,18,0,4033.8125,6.10714285714276
1763720400,4034.15,4043.22,4033.94,4039.26,2364,18,0,4033.9764999999998,6.525714285714165
1763720700,4039.6,4048.09,4039.43,4042.7,2140,18,0,4034.286,6.661428571428489
1763721000,4042.69,4045.89,4040.76,4045.19,1865,18,0,4034.7324999999996,6.6571428571427465
1763721300,4045.21,4047.56,4043.64,4045.78,1727,18,0,4035.3949999999995,6.629999999999882
1763721600,4045.78,4047.23,4041.26,4043.49,1864,18,0,4036.049,6.718571428571295
1763721900,4043.43,4046.95,4041.68,4041.91,1796,18,0,4036.6355000000003,6.594285714285596
1763722200,4041.87,4041.95,4038.67,4040.14,1873,18,0,4037.0350000000008,6.594999999999865
1763722500,4040.22,4043.72,4039.13,4040.97,1946,18,0,4037.4884999999995,6.663571428571296
1763722800,4040.95,4047.79,4040.16,4047.38,1903,18,0,4038.1155,6.887142857142733
1763723100,4047.35,4050.27,4046.17,4046.85,1989,18,0,4038.5855,6.739999999999879
1763723400,4046.87,4059.6,4046.54,4058.27,2239,18,0,4039.7019999999998,6.938571428571322
1763723700,4058.28,4063.4,4054.52,4062.59,2164,18,0,4041.203,6.967142857142757
1763724000,4062.57,4063.01,4055.41,4058.49,2048,18,0,4042.4659999999994,7.0528571428570945
1763724300,4058.49,4058.83,4053.95,4056.56,1862,18,0,4043.6865000000007,6.5892857142856815
1763724600,4056.53,4059.96,4054.79,4058.77,1933,18,0,4044.9055,6.2957142857142765
1763724900,4058.76,4060.85,4052.6,4053.26,1998,18,0,4045.9950000000003,6.26642857142854
1763725200,4053.24,4055.89,4049.41,4049.51,2054,18,0,4046.8415,6.362857142857138
1763725500,4049.46,4054.99,4048.22,4053.61,2054,18,0,4047.7895,6.56642857142856
1763725800,4053.6,4054.13,4049.53,4051.52,1905,18,0,4048.5205,6.468571428571424
1763726100,4051.5,4052.78,4049.47,4050.63,1878,18,0,4049.3439999999996,6.328571428571455
1763726400,4050.57,4052.73,4045.58,4045.6,2547,18,0,4049.661,6.605000000000051
1763726700,4045.58,4048.67,4041.98,4042.35,2682,18,0,4049.6435000000006,6.755000000000076
1763727000,4042.44,4044.95,4035.21,4038.58,2636,18,0,4049.3129999999996,6.905714285714339
1763727300,4038.56,4043.44,4036.79,4042.2,2441,18,0,4049.1340000000005,7.087857142857209
1763727600,4042.19,4042.53,4035.2,4040.46,2495,18,0,4048.9824999999996,6.678571428571526
1763727900,4040.53,4041.3,4032.58,4032.6,2381,18,0,4048.517,6.667142857142965
1763728200,4032.58,4037.74,4032.19,4033.84,2652,18,0,4048.2019999999998,6.520714285714348
1763728500,4033.75,4037.4,4033.41,4034.64,2134,18,0,4047.8855000000003,6.457142857142928
1763728800,4034.76,4036.19,4032.88,4033.48,1996,18,0,4047.1904999999997,6.324285714285777
1763729100,4033.45,4040.06,4033.07,4039.6,2140,18,0,4046.828,6.234285714285761
1763729400,4039.5,4041.84,4036.35,4037.94,2098,18,0,4045.8115000000007,6.163571428571491
1763729700,4037.96,4038.31,4035.38,4037.09,2660,18,0,4044.5364999999997,5.889285714285767
1763730000,4037.01,4041.88,4035.53,4037.57,2400,18,0,4043.490500000001,6.014285714285767
1763730300,4037.56,4046.77,4036.93,4042.13,2187,18,0,4042.7689999999993,6.48071428571432
1763730600,4042.12,4044.39,4040.11,4040.32,2051,18,0,4041.8465000000006,6.275714285714295
1763730900,4040.34,4042.05,4037.02,4039.19,1876,18,0,4041.143,6.157142857142877
1763731200,4039.28,4041.58,4037.09,4039.95,1800,18,0,4040.665,5.782142857142877
1763731500,4039.94,4041.12,4038.05,4039.29,1831,18,0,4039.9489999999996,5.526428571428563
1763731800,4039.31,4041.02,4037.15,4038.19,1559,18,0,4039.2825,5.279285714285671
1763732100,4038.21,4040.66,4036.16,4037.76,1810,18,0,4038.639,4.977857142857082
1763732400,4037.75,4038.29,4035.02,4036.5,1752,18,0,4038.1839999999997,4.814999999999957
1763732700,4036.4,4036.81,4033.03,4033.25,2154,18,0,4037.7289999999994,4.799999999999922
1763733000,4033.27,4034.9,4030.77,4031.68,2065,18,0,4037.3840000000005,4.858571428571362
1763733300,4031.72,4038.37,4031.58,4036.47,1909,18,0,4037.0975,4.844285714285661
1763733600,4036.48,4038.9,4034.68,4036.24,2205,18,0,4036.8864999999996,4.753571428571377
1763733900,4036.35,4045.8,4035.89,4044.17,2129,18,0,4037.465,5.252142857142839
1763734200,4044.11,4045.66,4039.26,4044.29,1970,18,0,4037.9875,5.255714285714248
1763734500,4044.24,4044.97,4041.16,4043.57,2174,18,0,4038.434,4.824999999999948
1763734800,4043.54,4050.42,4043.46,4046.87,2801,18,0,4039.1035,5.01642857142854
1763735100,4046.91,4050.02,4044.96,4045.06,2307,18,0,4039.3765,5.018571428571379
1763735400,4044.64,4063.34,4043.78,4055.84,3631,18,0,4040.2715,6.0949999999999624
1763735700,4055.92,4063.06,4055.59,4062.82,3151,18,0,4041.558,6.409285714285683
1763736000,4062.79,4062.95,4058.21,4061.92,2619,18,0,4042.7754999999997,6.4714285714285325
1763736300,4062.24,4071.79,4062.02,4067.45,3197,18,0,4044.0415000000003,6.8478571428571025
1763736600,4067.48,4069.37,4060.86,4061.18,2488,18,0,4045.0845,7.222142857142801
1763736900,4061.19,4067.06,4061.19,4065.85,2769,18,0,4046.4174999999996,7.371428571428526
1763737200,4065.89,4067.13,4059.27,4060.11,3309,18,0,4047.4255,7.637857142857099
1763737500,4060.12,4065.09,4059.46,4064.53,2951,18,0,4048.6875,7.554999999999966
1763737800,4064.56,4067.04,4060.29,4062.07,2679,18,0,4049.8815000000004,7.735714285714233
1763738100,4062.12,4066.15,4059.68,4064.18,2666,18,0,4051.2025000000003,7.489999999999944
1763738400,4064.18,4070.61,4063.83,4065.63,3326,18,0,4052.6590000000006,7.517142857142842
1763738700,4065.61,4069.39,4064.41,4067.48,3056,18,0,4054.3705,7.600714285714275
1763739000,4067.48,4071.46,4066.51,4069.75,2330,18,0,4056.274,7.4571428571428315
1763739300,4069.76,4071.03,4066.3,4067.7,2639,18,0,4057.8354999999997,7.433571428571407
1763739600,4067.67,4072.33,4066.66,4072.3,2399,18,0,4059.6385,6.44142857142856
1763739900,4072.28,4077.75,4072.27,4076.47,2767,18,0,4061.2535,6.299285714285718
1763740200,4076.52,4078.5,4074.07,4078.11,2608,18,0,4062.9445,6.277142857142865
1763740500,4078.1,4081.2,4077.01,4079.64,2915,18,0,4064.7479999999996,5.8785714285714095
1763740800,4079.64,4083.92,4077.77,4078.3,3248,18,0,4066.3195,5.7100000000000035
1763741100,4078.29,4079.93,4073.09,4073.97,2879,18,0,4067.7650000000003,5.779285714285704
1763741400,4073.91,4076.58,4071.7,4076.28,2589,18,0,4068.7870000000003,5.56642857142856
1763741700,4076.26,4076.65,4070.64,4071.05,2795,18,0,4069.1985,5.593571428571424
1763742000,4070.97,4071.49,4066.36,4066.41,2530,18,0,4069.423,5.477857142857114
1763742300,4066.46,4069.08,4064.05,4066.56,2492,18,0,4069.3785000000003,5.374999999999935
1763742600,4066.58,4067.79,4061.61,4067.32,3761,18,0,4069.6854999999996,5.332142857142766
1763742900,4067.14,4070.67,4061.83,4064.93,3784,18,0,4069.6395,5.607857142857061
1763743200,4065.0,4070.75,4062.19,4063.16,3238,18,0,4069.792,5.865714285714213
1763743500,4063.13,4069.83,4062.3,4067.69,2651,18,0,4069.95,6.0657142857141935
1763743800,4067.7,4075.25,4067.51,4074.27,3413,18,0,4070.56,6.213571428571315
1763744100,4074.28,4074.74,4070.8,4071.76,2910,18,0,4070.939,6.103571428571286
1763744400,4071.76,4076.83,4068.51,4070.15,3190,18,0,4071.165,6.38142857142842
1763744700,4070.12,4074.17,4066.6,4071.87,3729,18,0,4071.3845,6.622857142857031
1763745000,4071.86,4075.37,4070.34,4071.99,3511,18,0,4071.4965,6.542857142857007
1763745300,4071.99,4072.76,4067.9,4071.09,3607,18,0,4071.666,6.401428571428466
1763745600,4071.1,4074.91,4067.62,4073.63,3738,18,0,4071.7325000000005,6.573571428571313
1763745900,4073.65,4076.5,4068.97,4069.13,3483,18,0,4071.3655,6.682142857142741
1763746200,4069.13,4070.6,4065.93,4067.55,3554,18,0,4070.8375,6.649285714285627
1763746500,4067.55,4068.53,4060.57,4061.48,3486,18,0,4069.9294999999997,6.858571428571362
1763746800,4061.46,4063.5,4055.05,4063.41,3548,18,0,4069.185,7.020714285714218
1763747100,4063.42,4071.42,4062.6,4066.09,3519,18,0,4068.7909999999997,7.019285714285648
1763747400,4066.13,4067.84,4064.02,4067.47,3269,18,0,4068.3504999999996,6.680714285714235
1763747700,4067.47,4071.98,4066.38,4069.66,2989,18,0,4068.281,6.542857142857104
1763748000,4069.67,4072.41,4066.76,4067.75,3100,18,0,4068.3480000000004,6.393571428571379
1763748300,4067.73,4068.04,4063.05,4066.13,3290,18,0,4068.3265,6.4685714285713924
1763748600,4066.15,4069.1,4064.05,4067.22,3049,18,0,4068.3215000000005,6.234999999999965
1763748900,4067.19,4069.81,4064.24,4069.14,2976,18,0,4068.532,6.092142857142822
1763749200,4069.06,4071.53,4066.34,4071.53,3124,18,0,4068.9505000000004,6.103571428571415
1763749500,4071.51,4071.57,4068.67,4070.15,2490,18,0,4069.0735,5.963571428571413
1763749800,4070.25,4075.47,4069.77,4073.67,2876,18,0,4069.0434999999998,5.849999999999974
1763750100,4073.68,4077.0,4070.13,4076.08,2396,18,0,4069.2595,5.8028571428570945
1763750400,4076.15,4081.25,4073.68,4079.4,2561,18,0,4069.722,6.009999999999958
1763750700,4079.39,4082.53,4076.56,4082.45,2816,18,0,4070.251,5.867857142857117
1763751000,4082.5,4096.65,4082.5,4093.91,3605,18,0,4071.347,6.274999999999961
1763751300,4093.93,4100.7,4093.73,4099.96,3415,18,0,4072.7905,6.1428571428570775
1763751600,4099.8,4101.15,4089.82,4092.71,3557,18,0,4073.7445,6.6792857142856
1763751900,4092.7,4092.86,4088.02,4089.23,2897,18,0,4074.7495000000004,6.624999999999902
1763752200,4089.22,4089.23,4083.15,4084.59,2670,18,0,4075.6014999999998,6.655714285714209
1763752500,4084.57,4087.22,4082.01,4083.96,2774,18,0,4076.7255000000005,6.67142857142848
1763752800,4083.96,4084.48,4079.78,4082.61,2612,18,0,4077.6855000000005,6.646428571428487
1763753100,4082.62,4085.11,4079.03,4081.43,2775,18,0,4078.4525000000003,6.682857142857041
1763753400,4081.5,4084.36,4081.01,4082.08,2580,18,0,4079.183,6.55142857142846
1763753700,4082.06,4083.87,4079.72,4082.91,2256,18,0,4079.8455000000004,6.640714285714174
1763754000,4083.01,4083.76,4079.31,4083.33,2185,18,0,4080.6245000000004,6.5514285714284926
1763754300,4083.28,4085.61,4080.89,4085.24,2130,18,0,4081.5799999999995,6.39785714285709
1763754600,4085.4,4088.55,4083.57,4087.8,2160,18,0,4082.6089999999995,6.21285714285708
1763754900,4087.83,4088.58,4083.95,4085.47,2261,18,0,4083.4255,6.117142857142783
1763755200,4085.44,4087.37,4081.36,4081.98,2323,18,0,4083.9479999999994,5.535714285714221
1763755500,4082.08,4085.37,4080.03,4085.36,2424,18,0,4084.7084999999997,5.419285714285642
1763755800,4085.37,4085.45,4080.43,4081.09,2149,18,0,4085.0795,4.9685714285713924
1763756100,4081.08,4082.89,4080.21,4081.72,2246,18,0,4085.3615,4.814285714285655
1763756400,4081.7,4084.47,4081.17,4081.46,2507,18,0,4085.4644999999996,4.615714285714213
1763756700,4081.46,4082.53,4079.12,4079.94,2569,18,0,4085.339,4.487142857142836
1763757000,4079.91,4080.61,4076.5,4079.36,2395,18,0,4084.6115,4.445000000000001
1763757300,4079.36,4081.76,4078.83,4081.05,1821,18,0,4083.666,4.220000000000027
1763757600,4081.06,4081.15,4076.34,4079.44,2140,18,0,4083.0024999999996,4.324285714285744
1763757900,4079.43,4088.27,4079.39,4084.54,2457,18,0,4082.768,4.6621428571428885
1763758200,4084.5,4086.56,4081.99,4082.3,3061,18,0,4082.6535000000003,4.670714285714309
1763758500,4082.32,4084.35,4081.58,4082.8,2608,18,0,4082.5955000000004,4.531428571428576
1763758800,4082.81,4085.63,4082.64,4084.82,2279,18,0,4082.7059999999997,4.389285714285734
1763759100,4084.81,4086.03,4083.45,4084.74,2032,18,0,4082.8715,4.242857142857182
1763759400,4084.75,4086.25,4083.88,4084.85,2001,18,0,4083.0099999999998,3.982857142857191
1763759700,4084.83,4087.4,4084.34,4086.92,1864,18,0,4083.2104999999997,3.8200000000000665
1763760000,4086.91,4089.3,4086.42,4089.04,1667,18,0,4083.496,3.6671428571429323
1763760300,4089.08,4092.06,4087.9,4090.6,1849,18,0,4083.764,3.7728571428572195
1763760600,4090.63,4092.15,4088.26,4089.14,2165,18,0,4083.8309999999997,3.815000000000087
1763760900,4089.06,4091.01,4088.72,4089.29,1813,18,0,4084.022,3.735000000000095
1763761200,4089.3,4089.5,4085.36,4085.79,1767,18,0,4084.2125,3.737142857142934
1763761500,4085.86,4089.1,4084.53,4088.15,2062,18,0,4084.3520000000003,3.854285714285749
1763761800,4088.21,4089.46,4085.12,4087.82,2063,18,0,4084.6885,3.820714285714335
1763762100,4087.8,4088.95,4086.52,4087.62,2032,18,0,4084.9835000000007,3.36000000000003
1763762400,4087.61,4088.72,4085.49,4086.08,1918,18,0,4085.2144999999996,3.2642857142857338
1763762700,4086.04,4086.53,4082.18,4084.47,1784,18,0,4085.441,3.377142857142904
1763763000,4084.5,4084.88,4080.36,4081.06,1673,18,0,4085.5259999999994,3.4864285714286
1763763300,4081.05,4083.03,4079.27,4082.7,1768,18,0,4085.6085,3.5707142857143026
1763763600,4082.69,4082.7,4069.17,4070.14,2409,18,0,4085.1435000000006,4.367857142857149
1763763900,4070.18,4073.98,4068.16,4069.5,2173,18,0,4084.3915,4.565000000000022
1763764200,4069.45,4069.45,4059.33,4063.42,2837,18,0,4083.4474999999998,5.0821428571428635
1763764500,4063.42,4065.06,4056.56,4062.06,2703,18,0,4082.4104999999995,5.392142857142874
1763764800,4062.08,4062.55,4056.23,4059.03,2290,18,0,4081.121,5.565714285714323
1763765100,4059.11,4063.72,4057.3,4057.61,2146,18,0,4079.7644999999998,5.860714285714266
1763765400,4057.61,4062.88,4055.13,4062.64,2613,18,0,4078.654,6.118571428571419
1763765700,4062.68,4069.85,4061.49,4067.41,2860,18,0,4077.6785000000004,6.389285714285734
1763766000,4067.24,4069.03,4059.81,4059.81,1460,18,0,4076.2169999999996,6.7378571428571705
1763766300,4059.79,4060.88,4055.09,4055.43,1164,18,0,4074.4584999999997,6.97785714285718
1763766600,4055.43,4059.1,4054.51,4058.91,798,18,0,4072.947,7.075000000000013
1763766900,4059.01,4061.09,4057.07,4061.09,760,18,0,4071.5369999999994,7.051428571428557
1763767200,4061.11,4063.68,4060.7,4063.42,630,18,0,4070.4185000000007,6.94142857142856
1763767500,4063.5,4063.63,4061.56,4062.3,494,18,0,4069.1259999999993,6.82071428571427
1763767800,4062.19,4065.79,4061.83,4064.87,803,18,0,4067.9785,6.137142857142862
1763768100,4064.82,4066.76,4064.71,4066.34,612,18,0,4066.9145,5.867857142857149
1763768400,4066.33,4066.33,4063.8,4064.95,746,18,0,4065.858,5.325714285714282
1763768700,4065.0,4066.37,4064.14,4065.74,820,18,0,4064.9215000000004,4.87785714285714
1763769000,4065.74,4066.27,4062.8,4065.7,557,18,0,4064.1534999999994,4.674285714285686
1763946000,4068.83,4072.22,4066.2,4067.4,603,18,0,4063.3884999999996,4.645714285714283
1763946300,4067.36,4075.8,4067.28,4072.05,743,18,0,4063.4839999999995,4.700714285714282
1763946600,4070.73,4077.58,4070.47,4074.72,836,18,0,4063.745,4.611428571428568
1763946900,4074.59,4077.36,4072.89,4073.16,942,18,0,4064.232,4.272142857142853
1763947200,4073.17,4074.8,4070.67,4071.11,999,18,0,4064.6845000000003,4.153571428571435
1763947500,4071.19,4072.7,4069.05,4070.55,1066,18,0,4065.2605000000003,4.086428571428574
1763947800,4070.58,4070.6,4066.04,4067.25,929,18,0,4065.7425000000003,4.125
1763948100,4067.34,4069.72,4065.7,4067.38,820,18,0,4065.9795,4.199285714285712
1763948400,4067.44,4072.19,4067.44,4070.26,974,18,0,4066.1220000000003,4.390714285714272
1763948700,4070.09,4074.97,4069.24,4074.43,972,18,0,4066.853,4.517142857142842
1763949000,4074.51,4076.55,4073.17,4075.81,862,18,0,4067.8720000000003,4.612142857142836
1763949300,4075.8,4076.58,4073.94,4075.04,659,18,0,4068.6785000000004,4.619999999999989
1763949600,4075.0,4075.98,4069.5,4069.51,903,18,0,4069.0995000000003,4.9235714285714165
1763949900,4069.48,4069.5,4060.55,4060.64,1171,18,0,4068.9604999999997,5.31499999999999
1763950200,4060.64,4063.27,4058.14,4061.98,1250,18,0,4068.9445,5.25142857142857
1763950500,4061.97,4063.92,4058.99,4061.94,908,18,0,4068.798,4.9950000000000205
1763950800,4061.94,4063.94,4060.45,4062.81,717,18,0,4068.6214999999997,4.7364285714286
1763951100,4062.81,4064.52,4061.86,4062.71,514,18,0,4068.5095,4.607142857142857
